revenue,profit,balance,transactions,loan_amount,credit_utilization,profit_ratio,transaction_ratio,risk_score,default
921120,197533,30336,127,289487,0.3142768431074745,0.2144484817955513,0.00013787547998579992,0,0
960826,124276,477695,148,69130,0.07194843608682937,0.12934274328260967,0.0001540339728171669,0,0
583193,143706,77493,99,299504,0.5135580955908325,0.24641200012345807,0.0001697548328686509,1,0
530659,-34129,496541,47,112217,0.21146685259865072,-0.06431425017902236,8.856895187125467e-05,2,1
373224,39717,316601,77,123724,0.33149976555696964,0.10641570098466073,0.0002063098667023913,0,0
899229,174294,295198,207,116133,0.12914715923623546,0.19382582876460971,0.00023019694627625858,0,0
215847,100349,132182,82,98948,0.45841518105333384,0.4649058596790334,0.0003798969645305956,0,0
835715,17914,254693,24,201527,0.2411429241512667,0.02143551158527538,2.8717889809456802e-05,1,0
246583,103405,362091,97,60818,0.24664211789897156,0.4193499983778347,0.00039337507705285016,0,0
594437,-36033,261107,269,260491,0.4382139096087397,-0.06061691883762478,0.0004525282703999408,1,1
903571,86461,323178,44,220540,0.24407573497186721,0.0956880027269548,4.869562137826316e-05,1,0
930513,-5731,308597,282,170152,0.18285807628901876,-0.006158961606166054,0.00030305830970839775,1,1
480938,-37207,56392,246,175292,0.36447865529724144,-0.07736324149216428,0.0005114993793391677,1,1
242864,174131,420430,249,240807,0.9915261565067013,0.7169868033681264,0.0010252609474399358,1,0
250412,37233,343765,298,265022,1.0583396229428983,0.14868637011656743,0.0011900340637267235,1,0
299441,72441,271899,155,289204,0.965809739448708,0.24191997114633218,0.0005176294574575377,1,0
685496,-23686,163726,236,121871,0.17778487724964515,-0.03455303232545146,0.00034427575904781495,1,1
588869,38131,197292,140,208756,0.3545026915957682,0.06475283169460153,0.00023774347479070085,0,0
440765,24527,304689,173,278038,0.6308063689123027,0.05564630665704705,0.00039249851395071306,1,0
872630,88229,249041,39,76649,0.08783666864917702,0.10110688251964461,4.4692430133699124e-05,1,0
485667,-18446,490435,150,213045,0.43866386090909837,-0.03798067815874218,0.00030885296128219277,1,1
303459,34938,451723,289,293394,0.966829236143149,0.11513214262176234,0.0009523495683121334,1,0
426572,101571,42246,92,108385,0.25408312293558194,0.23810930368307417,0.0002156723468198878,0,0
856483,30216,498061,257,222750,0.26007491091485657,0.03527911788194526,0.0003000639825145595,0,0
584196,-30126,446095,149,67380,0.11533780556901183,-0.051568220993945535,0.0002550509502787587,1,1
929540,-36893,244945,225,123003,0.13232659990253254,-0.03968948115252582,0.00024205494970098144,1,1
154275,176039,132345,75,92831,0.6017202934999611,1.141065363374731,0.0004861417200342244,1,1
891842,157881,308167,20,68703,0.07703485927455841,0.17702779525095785,2.2425471747830056e-05,1,0
703592,76121,238717,288,246770,0.3507283329993334,0.10818896720120866,0.00040932755158166724,0,0
883160,183264,385976,92,119949,0.13581781804223692,0.2075091631084253,0.00010417126662069543,0,0
373804,145162,468517,169,90003,0.2407752705287516,0.38833616457778786,0.00045210738219124945,0,0
822450,124312,42616,142,290910,0.35371104175203144,0.15114821430091277,0.00017265466270938938,0,0
641843,-26625,97992,174,231788,0.36112824923190057,-0.04148204236543459,0.0002710939106698824,1,1
801179,151109,421712,98,70597,0.08811627848922839,0.18860805312164558,0.00012231957862153325,0,0
162819,45804,194644,261,266957,1.639583589239651,0.2813167915489498,0.0016029971747942512,1,1
253314,183996,482276,196,102492,0.40460296468823403,0.7263525649882557,0.0007737402048832481,0,0
869349,-19167,71664,259,181856,0.20918617357796054,-0.022047506757922587,0.00029792373612469084,1,1
422887,93839,233088,169,87953,0.20798178241047274,0.2219003613249844,0.000399632999754072,0,0
905700,324,309905,195,269376,0.2974226593544669,0.00035773395414159863,0.00021530284277040658,0,0
559247,17767,225664,102,173072,0.3094727205103997,0.031769447543844594,0.00018238777787314394,0,0
584518,12350,26100,46,243866,0.4172079949496937,0.021128483419700642,7.869718520698215e-05,1,0
195619,105202,86680,232,282062,1.4418873325835804,0.5377875472855537,0.0011859728044167264,1,1
948223,115840,219614,228,204231,0.215382652200324,0.12216522678185746,0.0002404495140388769,0,0
968790,8256,73430,96,237568,0.24522110548095513,0.008521961909225002,9.909258033982561e-05,0,0
324068,162046,313380,27,73344,0.22632217213000935,0.5000354862698994,8.331559019838368e-05,1,0
574287,17456,274187,98,232004,0.4039854567743014,0.030395898921795336,0.00017064608698074833,0,0
637440,40860,441945,128,269974,0.4235278245359178,0.0641000500438472,0.0002008028978368194,0,0
384273,49777,48379,203,118904,0.3094250456705372,0.1295351754217043,0.000528268891468067,0,0
399463,185007,242386,113,107869,0.2700343460236717,0.46313810506078146,0.00028287905793763645,0,0
144487,-45050,341952,62,298896,2.0686562205857926,-0.31179059852721336,0.0004291013786612037,2,1
324680,38214,350459,132,259219,0.7983805643077359,0.11769706265534478,0.0004065528934554224,1,0
962009,-222,293325,150,246401,0.2561314331451856,-0.00023076683194561386,0.00015592353509838775,1,1
534818,90967,440723,222,171699,0.32104132426110515,0.1700893199381473,0.00041509370459912607,0,0
845497,4812,112348,154,232420,0.2748912475251272,0.005691320381597591,0.00018214117596966522,0,0
171567,192503,130983,199,265907,1.5498636109297772,1.1220215891075258,0.0011598899561689826,1,1
170618,124880,496994,32,251877,1.4762541100346387,0.7319231738551978,0.00018755238279441328,2,1
928096,192934,153181,188,295379,0.3182630694851939,0.20788128827051483,0.0002025650336117884,0,0
367129,41995,67884,83,82506,0.22473238362432926,0.1143872742625228,0.00022607795603737097,0,0
562884,-19652,339999,108,68749,0.12213684855698766,-0.03491299288486991,0.00019186867655027225,1,1
347238,5790,215448,253,206071,0.5934558042155403,0.01667439429326775,0.0007286047938163628,1,0
448869,104777,487817,238,54343,0.12106623298505136,0.23342393120502594,0.0005302203310535344,0,0
126620,102806,203291,57,223506,1.7651574383396118,0.8119190339675093,0.00045016229535385123,1,1
191252,198223,372624,26,97008,0.5072234161032768,1.0364438727758518,0.00013594557993861533,2,1
694866,31281,170138,167,102842,0.14800242348535764,0.04501724790499477,0.00024033376171267307,0,0
587537,176782,230021,173,201636,0.3431880150730676,0.30088607034779025,0.0002944490398918878,0,0
413917,47436,336503,218,79704,0.1925598790098522,0.11460240917283133,0.0005266743654540272,0,0
694060,-37208,50066,48,293842,0.42336624590633964,-0.05360912081214764,6.915818638419389e-05,2,1
703768,59720,488771,173,250328,0.35569625828929663,0.08485738928540473,0.00024581929582007735,0,0
458413,91721,416429,125,84510,0.18435300841597332,0.2000833307883267,0.00027267928117378614,0,0
788187,-23595,344606,114,258104,0.3274650210355905,-0.029935751368962735,0.00014463554380427003,1,1
924206,-36731,121099,292,188483,0.2039402428243889,-0.03974326097941262,0.00031594653578689624,1,1
681512,-30972,69653,81,194044,0.28472530971529525,-0.04544594160346171,0.00011885319869173442,1,1
302740,83779,242022,92,142135,0.4694937256598875,0.27673489880789187,0.00030389012390128855,0,0
636223,-48592,471777,161,250041,0.39300780857056633,-0.07637561613519767,0.0002530555276129162,1,1
376811,78904,41086,116,250675,0.6652521681899727,0.20939885141662154,0.00030784582231988363,1,0
142998,89906,489225,106,296144,2.0709515451157,0.628717683340443,0.0007412639249225519,1,1
297365,193460,166418,37,78917,0.26538676244089776,0.6505787480747631,0.00012442579178520744,1,0
594170,-20137,232752,184,171856,0.28923660023797865,-0.03389091692458905,0.00030967516085436686,1,1
284739,-2551,306903,181,223906,0.7863524618950621,-0.00895905036173351,0.000635667626606729,2,1
990897,190240,82593,23,248445,0.25072711823013066,0.19198746995149854,2.3211268970166454e-05,1,0
689703,57278,364422,190,213230,0.30916161135791587,0.08304722025680582,0.00027548049598088455,0,0
516683,-21205,372740,168,273395,0.5291338613156203,-0.041040558639323065,0.0003251503820516989,2,1
715906,28449,153072,121,77027,0.10759358408284875,0.03973840177564963,0.0001690163666509756,0,0
284217,23136,107573,276,242516,0.8532745990753576,0.0814023038653428,0.0009710855751570977,1,0
605673,-36403,146648,38,227713,0.3759662788893035,-0.06010328988861995,6.274002185994446e-05,2,1
219595,35328,23599,294,69816,0.31792928832947775,0.16087724730869415,0.0013388222007686844,0,0
286315,66632,234439,245,288316,1.0069852889814053,0.23272188770449434,0.0008556979002221322,1,0
449143,191455,172639,213,195609,0.4355151131930962,0.42626640899132573,0.0004742354345154338,0,0
547931,102037,432140,58,90030,0.16430870983990714,0.1862220129505121,0.00010585255104648022,0,0
766496,117894,472769,170,296758,0.38716133266014086,0.15380882116955447,0.000221788213130645,0,0
780331,139803,187540,215,166467,0.2133284294377265,0.17915835823726312,0.000275523751428879,0,0
936547,142885,60166,263,58497,0.06246022627777754,0.15256559193976177,0.0002808184951545463,0,0
731398,9352,332919,53,266501,0.3643715673661025,0.012786454452357742,7.246386719150559e-05,0,0
898919,76048,23731,41,272443,0.3030781382102968,0.08459929693409869,4.56102879010368e-05,1,0
159030,19509,405245,118,279652,1.7584747627820991,0.12267419559708484,0.0007419936993416378,1,1
181373,100716,115494,182,260499,1.436253266730623,0.5552945846703496,0.0010034514318480047,1,1
152400,120551,391184,143,128319,0.841982664155747,0.791011870000853,0.0009383140530573946,1,1
236683,131018,346251,31,134978,0.5702878099068801,0.5535566409220734,0.0001309763228608609,2,0
579612,117822,93290,299,150806,0.2601839503254758,0.20327701414564545,0.0005158614454817266,0,0
876169,124888,114516,99,182109,0.20784665076412112,0.14253854845520847,0.0001129917710033441,0,0
568265,5436,409378,239,189974,0.33430470941425317,0.009565942709928096,0.000420577687209863,0,0
128632,23919,331680,183,206717,1.6070293004128022,0.1859476184182908,0.001422652041078106,1,1
103466,35622,121371,83,163090,1.5762513651695709,0.3442836846530778,0.0008021881372804856,1,1
928567,55210,259346,208,271262,0.29212938632388796,0.059457142610988105,0.0002240008270799769,0,0
739827,20239,118432,70,239947,0.3243280870688863,0.027356358504949798,9.461658655795671e-05,0,0
544956,-41112,227291,161,254062,0.466205590532831,-0.075440814596381,0.0002954361536781801,1,1
457249,26611,233545,275,102277,0.22367851284855111,0.058197922361946416,0.0006014215418261345,0,0
239996,189883,421480,134,165953,0.6914794768267937,0.7911890565298733,0.0005583403125872406,1,0
745821,132621,292205,115,74230,0.09952776936051766,0.17781856796930098,0.00015419228716771562,0,0
100716,-31836,40215,277,145708,1.4467071100211484,-0.3160936088247267,0.0027502804888946257,2,1
342795,109540,102892,144,120165,0.3505437636378487,0.31954865284309036,0.0004200749133595491,0,0
771955,67767,197874,60,106124,0.1374741565581458,0.08778609143526316,7.772463715548555e-05,0,0
758820,47107,474099,214,189924,0.250288276154719,0.062079199178725945,0.0002820164439307821,0,0
303096,65670,50695,149,135232,0.4461673985555779,0.21666331240493966,0.0004915918006446782,0,0
878144,157690,378992,106,171024,0.19475599132261756,0.17957171082224463,0.0001207089945282385,0,0
774453,136505,467123,234,218113,0.281634545111782,0.17625966164549475,0.00030214835225849437,0,0
381004,30365,167323,262,149012,0.39110247897009226,0.07969711683573706,0.000687655017650687,0,0
577645,11419,402436,165,150931,0.261286324150085,0.019768162507833517,0.0002856420714416788,0,0
147640,117832,20628,261,166162,1.1254461836481735,0.7980980892841419,0.0017678016269193518,1,1
899131,111871,446807,191,107528,0.11959089432919749,0.12442110835783844,0.0002124270963551514,0,0
758342,115369,344199,92,239995,0.3164728889170204,0.1521330057770692,0.0001213171348585007,0,0
430006,93594,78080,291,280043,0.6512521889178549,0.21765692186406269,0.000676733169460032,1,0
752207,18470,102731,58,145569,0.1935222704358369,0.024554378576138514,7.710633229106843e-05,0,0
931005,80445,53084,233,148311,0.15930187345731392,0.08640653228872854,0.0002502669155730468,0,0
246305,33553,416683,202,282187,1.1456765162034217,0.1362248585093339,0.0008201180645213677,1,0
889301,15789,312590,213,218649,0.24586585884210313,0.017754373654843912,0.0002395136860144248,0,0
955849,-954,135347,75,165686,0.17333891300936338,-0.0009980645498770728,7.846419417272584e-05,1,1
343343,137957,187654,24,135366,0.3942576541311338,0.4018040216226292,6.990074094785405e-05,1,0
767520,108767,177661,215,63103,0.0822166429322455,0.1417120834478796,0.0002801226285665148,0,0
731309,160211,100470,292,218930,0.29936688955436136,0.21907399051018037,0.00039928347759500077,0,0
981411,141091,292421,102,63765,0.06497271278525227,0.14376327169425276,0.00010393188589501657,0,0
251234,45364,294717,120,55222,0.2198021772444126,0.1805640137719665,0.00047764045614663564,0,0
234741,76170,101694,77,252873,1.0772379889410502,0.32448390147481065,0.00032801969822187765,1,0
475816,120029,422707,47,133047,0.2796180044008516,0.2522587465349073,9.877747117063913e-05,1,0
997197,-25651,126727,200,276533,0.2773100226835593,-0.02572307605911765,0.00020056197465297764,1,1
791162,183647,329624,190,113707,0.14372133176096455,0.2321228368869626,0.00024015278773147886,0,0
514593,-45302,135598,220,132718,0.2579081761544052,-0.08803445045997427,0.00042752150238829057,1,1
110955,-23399,491535,163,118023,1.0636919139118208,-0.2108853960128339,0.001469050794909694,2,1
321003,-30108,232397,132,99731,0.3106846020610335,-0.09379322376045159,0.0004112098291610073,1,1
406720,151635,80824,38,63435,0.15596686672190518,0.37282313920353266,9.343014007144947e-05,1,0
531193,122303,370497,52,191084,0.35972544870612244,0.23024168194670874,9.789267198048171e-05,0,0
646082,-42397,247365,114,174449,0.27001019992787306,-0.06562159970158633,0.00017644791768240304,1,1
758447,134527,111730,101,276041,0.3639550766829104,0.1773714216399806,0.0001331666772145223,0,0
371311,26210,239304,137,263680,0.7101305640539493,0.07058753824277157,0.0003689619511354333,1,0
520854,165109,306116,75,248787,0.47765116971134003,0.3169960929625328,0.00014399400984919027,0,0
965114,171338,326285,40,179522,0.1860109935085456,0.17753117504131632,4.1445838060749236e-05,1,0
801287,-16981,88959,290,130674,0.16307994129451583,-0.02119213066962191,0.00036191731312586737,1,1
753067,-18377,482021,30,97772,0.1298315689950974,-0.024402842771170732,3.983703994858366e-05,2,1
589264,-21215,466934,32,134336,0.227972134778071,-0.03600247766285118,5.430493920392353e-05,2,1
615271,136145,270486,46,188980,0.30714870821360307,0.22127611852969092,7.476368175376094e-05,1,0
115083,189608,314911,208,181417,1.576387682040944,1.6475617809599945,0.0018073754822564387,1,1
465290,115245,128961,24,227849,0.4896913974265567,0.24768370761523434,5.158062373869256e-05,1,0
323395,118041,147359,168,209335,0.6473023785080829,0.365004514588925,0.0005194869447983278,1,0
403420,-3968,273745,167,98105,0.24318268012820354,-0.009835878647864142,0.0004139596104317822,1,1
894863,182790,162510,156,212425,0.23738244023672872,0.20426567612508717,0.00017432816606769298,0,0
928766,174007,474680,174,116532,0.1254695741773771,0.18735269448634587,0.00018734515761218906,0,0
408836,137533,494446,226,227616,0.5567402167612031,0.33640057039847177,0.0005527875412450439,1,0
581277,61976,365505,123,290064,0.4990108003399406,0.10662024022928789,0.0002116027098909644,0,0
877027,176935,401734,60,207201,0.23625357457230556,0.20174384398217618,6.841286709204267e-05,0,0
598672,131515,26724,150,255378,0.42657343825427235,0.2196775201153217,0.0002505541422445976,0,0
771623,57394,321955,98,242807,0.31467009838988935,0.07438078649705038,0.0001270048624718775,0,0
632508,128032,25162,196,289264,0.4573278799194952,0.20241925411338021,0.0003098770136077115,0,0
238841,76618,30228,34,131147,0.5490952177590206,0.3207894758878254,0.00014235352241230605,2,0
412082,194294,276527,253,264671,0.6422759492626485,0.47149239352266414,0.0006139539849981679,1,0
102657,-28319,290347,20,143783,1.4006019988700344,-0.27585770227356854,0.00019482164078785873,3,1
363049,113839,129069,169,182079,0.501525960611486,0.31356287012808154,0.0004655006197493458,1,0
519133,28639,424015,180,211513,0.40743430405251824,0.05516687406334395,0.00034673128710506344,0,0
